percentage,count
1.7543859649122806,4
1.7647058823529411,1
1.7699115044247788,1
1.7857142857142856,3
1.8181818181818181,5
1.8292682926829267,1
1.8433179723502304,1
1.8518518518518516,3
1.8754688672168043,1
1.8867924528301887,2
1.9047619047619049,1
1.9230769230769231,2
1.9607843137254901,3
2.0,2
2.0100502512562812,1
2.0202020202020203,1
2.023121387283237,1
2.027027027027027,1
2.0408163265306123,3
2.0618556701030926,1
2.083333333333333,3
2.1052631578947367,2
2.1164021164021163,1
2.1201413427561837,1
2.127659574468085,1
2.1439509954058193,1
2.1739130434782608,2
2.197802197802198,1
2.2222222222222223,1
2.247191011235955,1
2.272727272727273,2
2.3166023166023164,1
2.3255813953488373,7
2.380952380952381,8
2.3952095808383236,1
2.4,2
2.4390243902439024,4
2.450980392156863,1
2.465331278890601,1
2.479338842975207,1
2.515723270440252,1
2.5316455696202533,3
2.5510204081632653,1
2.564102564102564,3
2.586206896551724,2
2.608695652173913,1
2.631578947368421,5
2.7027027027027026,7
2.734375,1
2.7649769585253456,1
2.7777777777777777,8
2.803738317757009,1
2.8368794326241136,1
2.857142857142857,9
2.8795811518324608,1
2.8901734104046244,1
2.898550724637681,1
2.901023890784983,1
2.941176470588235,6
2.952029520295203,1
2.9702970297029703,1
2.9850746268656714,2
3.0,1
3.0303030303030303,8
3.067484662576687,1
3.076923076923077,1
3.0864197530864197,1
3.125,9
3.1578947368421053,2
3.1914893617021276,1
3.225806451612903,8
3.260869565217391,1
3.278688524590164,1
3.3057851239669422,1
3.314917127071823,1
3.319502074688797,1
3.32409972299169,1
3.3333333333333335,6
3.389830508474576,1
3.4090909090909087,1
3.4482758620689653,9
3.4782608695652173,1
3.488372093023256,1
3.508771929824561,2
3.571428571428571,7
3.6363636363636362,1
3.7037037037037033,16
3.731343283582089,1
3.7383177570093453,1
3.7735849056603774,1
3.783783783783784,1
3.8461538461538463,13
3.896103896103896,1
3.90625,1
3.9215686274509802,2
3.9473684210526314,2
4.0,4
4.026845637583892,1
4.081632653061225,2
4.132231404958678,1
4.166666666666666,17
4.201680672268908,1
4.285714285714286,1
4.316546762589928,1
4.3478260869565215,10
4.444444444444445,2
4.477611940298507,1
4.545454545454546,21
4.57516339869281,1
4.615384615384616,1
4.651162790697675,2
4.661016949152542,1
4.6875,1
4.712041884816754,1
4.724409448818897,2
4.761904761904762,18
4.819277108433735,1
4.838709677419355,2
4.878048780487805,4
4.935064935064935,1
5.0,28
5.084745762711865,1
5.128205128205128,5
5.194805194805195,1
5.213270142180095,1
5.263157894736842,21
5.291005291005291,1
5.371900826446281,1
5.376344086021505,1
5.405405405405405,6
5.47945205479452,2
5.555555555555555,28
5.660377358490567,4
5.691056910569105,1
5.714285714285714,5
5.769230769230769,2
5.797101449275362,2
5.88235294117647,25
5.9071729957805905,1
5.952380952380952,1
5.970149253731343,1
6.0,1
6.015037593984962,1
6.0344827586206895,1
6.0606060606060606,8
6.122448979591836,1
6.153846153846154,2
6.179775280898876,1
6.25,36
6.329113924050633,3
6.349206349206349,3
6.382978723404255,5
6.422018348623854,1
6.451612903225806,5
6.521739130434782,3
6.557377049180328,1
6.58682634730539,1
6.666666666666667,32
6.701030927835052,1
6.741573033707865,2
6.756756756756757,1
6.779661016949152,1
6.8181818181818175,1
6.8493150684931505,2
6.862745098039216,1
6.896551724137931,7
6.944444444444445,1
6.976744186046512,1
7.017543859649122,1
7.065217391304348,1
7.142857142857142,49
7.216494845360824,1
7.2727272727272725,1
7.317073170731707,4
7.352941176470589,1
7.4074074074074066,10
7.5,4
7.547169811320755,1
7.627118644067797,1
7.6923076923076925,47
7.894736842105263,2
7.971014492753622,1
8.0,6
8.035714285714286,1
8.092485549132949,1
8.108108108108109,1
8.16326530612245,1
8.176100628930817,1
8.333333333333332,66
8.51063829787234,1
8.695652173913043,8
8.771929824561402,1
8.823529411764707,2
8.88888888888889,2
9.090909090909092,67
9.13978494623656,1
9.15492957746479,1
9.210526315789473,1
9.251101321585903,1
9.25925925925926,1
9.30232558139535,3
9.375,3
9.45945945945946,1
9.523809523809524,14
9.58904109589041,1
9.67741935483871,5
9.969788519637463,1
10.0,100
10.126582278481013,1
10.204081632653061,1
10.256410256410255,2
10.317460317460316,1
10.344827586206897,3
10.416666666666668,1
